loan_amnt,int_rate,purpose,grade,annual_inc,revol_util,emp_length,dti,delinq_2yrs,home_ownership,is_late
30000,0.1797,debt_consolidation,D,190000.0,0.619,10+ years,17.05,0,RENT,0
25000,0.1447,debt_consolidation,C,400000.0,0.927,10+ years,5.13,0,RENT,0
12000,0.1356,debt_consolidation,C,68000.0,0.643,10+ years,8.56,1,MORTGAGE,0
25000,0.1894,debt_consolidation,D,96000.0,0.39299999999999996,10+ years,12.18,1,MORTGAGE,0
11000,0.1691,debt_consolidation,C,42000.0,0.603,4 years,9.17,0,RENT,0
12000,0.0611,debt_consolidation,A,160000.0,0.07200000000000001,10+ years,4.28,0,MORTGAGE,0
25000,0.1447,debt_consolidation,C,60000.0,0.195,< 1 year,10.8,0,RENT,0
8000,0.1691,credit_card,C,156000.0,0.9,4 years,36.05,0,MORTGAGE,0
6000,0.2235,other,D,64000.0,0.0,5 years,0.68,0,RENT,0
14000,0.1047,credit_card,B,60000.0,0.983,7 years,8.8,0,MORTGAGE,0
13800,0.1797,debt_consolidation,D,95000.0,0.81,10+ years,29.95,1,MORTGAGE,0
19000,0.1047,debt_consolidation,B,67000.0,0.138,7 years,25.2,0,RENT,0
25700,0.23399999999999999,debt_consolidation,E,120000.0,0.82,10+ years,28.41,1,MORTGAGE,1
25000,0.08460000000000001,credit_card,A,110000.0,0.742,8 years,16.95,0,RENT,0
10000,0.1008,credit_card,B,67000.0,0.32,5 years,11.37,0,RENT,0
20000,0.2727,credit_card,E,103000.0,0.718,10+ years,33.97,0,RENT,0
7000,0.1155,credit_card,B,35000.0,0.165,10+ years,17.49,0,RENT,0
40000,0.19920000000000002,major_purchase,D,150000.0,0.521,3 years,11.25,0,RENT,0
10000,0.2089,debt_consolidation,D,115000.0,0.723,8 years,34.03,0,OWN,0
5000,0.16140000000000002,car,C,53000.0,0.502,< 1 year,2.42,0,RENT,0
22000,0.1155,credit_card,B,70000.0,0.16,2 years,9.22,0,MORTGAGE,0
5000,0.1155,debt_consolidation,B,40000.0,0.46,10+ years,19.2,0,RENT,0
8000,0.16140000000000002,debt_consolidation,C,82000.0,0.772,8 years,22.71,5,RENT,0
10000,0.08460000000000001,credit_card,A,36000.0,0.429,8 years,14.14,0,RENT,0
15000,0.0784,credit_card,A,72000.0,0.5329999999999999,10+ years,27.47,0,OWN,0
11200,0.2089,debt_consolidation,D,15192.0,0.6759999999999999,,13.11,0,MORTGAGE,0
33000,0.1502,debt_consolidation,C,90000.0,0.775,10+ years,15.61,1,MORTGAGE,0
20000,0.1797,debt_consolidation,D,140000.0,0.486,10+ years,20.29,4,MORTGAGE,0
6000,0.1008,credit_card,B,65000.0,0.08900000000000001,10+ years,15.32,0,MORTGAGE,0
12000,0.1008,credit_card,B,64000.0,0.43200000000000005,5 years,21.9,0,RENT,0
5000,0.1155,credit_card,B,44304.0,0.687,,20.53,0,RENT,0
30000,0.19920000000000002,debt_consolidation,D,125000.0,0.72,4 years,36.29,1,OWN,0
10000,0.1056,debt_consolidation,B,78000.0,0.525,10+ years,7.94,0,MORTGAGE,0
10000,0.08460000000000001,debt_consolidation,A,60000.0,0.33,4 years,10.82,0,RENT,0
10000,0.1155,credit_card,B,40000.0,0.09,6 years,12.45,0,RENT,0
1600,0.1155,other,B,60000.0,0.598,2 years,33.84,0,RENT,0
15000,0.16140000000000002,debt_consolidation,C,77428.0,0.534,10+ years,6.62,0,RENT,0
11000,0.0721,debt_consolidation,A,55000.0,0.502,10+ years,5.06,0,RENT,0
13000,0.1356,credit_card,C,50000.0,0.32799999999999996,10+ years,30.65,0,MORTGAGE,0
3500,0.1008,other,B,99500.0,0.31,10+ years,12.58,2,MORTGAGE,0
3500,0.1447,other,C,62000.0,0.968,6 years,16.01,0,MORTGAGE,0
5000,0.0784,debt_consolidation,A,55000.0,0.35200000000000004,10+ years,20.73,0,RENT,0
40000,0.1106,debt_consolidation,B,110000.0,0.441,10+ years,22.79,1,MORTGAGE,0
2500,0.1106,debt_consolidation,B,70000.0,0.564,8 years,21.26,0,MORTGAGE,0
18500,0.1047,debt_consolidation,B,65000.0,0.8170000000000001,2 years,9.56,0,RENT,0
35000,0.0784,debt_consolidation,A,107000.0,0.483,5 years,19.77,1,MORTGAGE,0
5200,0.2727,other,E,30000.0,0.5,< 1 year,3.2,0,MORTGAGE,1
10000,0.0667,credit_card,A,60000.0,0.22699999999999998,2 years,17.1,0,MORTGAGE,0
14000,0.1106,debt_consolidation,B,55000.0,0.35200000000000004,,9.25,0,MORTGAGE,0
9000,0.16140000000000002,home_improvement,C,70000.0,0.59,< 1 year,24.12,0,MORTGAGE,0
10000,0.2534,moving,E,40000.0,0.0,3 years,27.51,0,RENT,0
15000,0.2727,debt_consolidation,E,75000.0,0.8640000000000001,10+ years,14.59,0,MORTGAGE,0
4000,0.1273,vacation,B,62000.0,0.546,10+ years,15.89,0,OWN,0
20000,0.1447,debt_consolidation,C,43304.0,0.516,1 year,30.24,1,RENT,0
10000,0.2534,small_business,E,150000.0,0.675,10+ years,19.73,2,RENT,0
25000,0.1356,debt_consolidation,C,135000.0,0.8590000000000001,4 years,26.12,0,RENT,0
4500,0.0721,credit_card,A,65000.0,0.8290000000000001,1 year,8.49,0,RENT,0
5000,0.1691,other,C,98800.0,0.637,3 years,18.69,1,MORTGAGE,0
5000,0.1797,credit_card,D,25750.0,0.892,2 years,27.27,0,RENT,0
18000,0.1047,debt_consolidation,B,54000.0,0.54,6 years,13.44,0,OWN,0
10000,0.1356,debt_consolidation,C,175000.0,0.46399999999999997,4 years,8.07,0,MORTGAGE,0
8000,0.1273,debt_consolidation,B,43000.0,0.14300000000000002,7 years,6.22,0,RENT,0
17000,0.08460000000000001,debt_consolidation,A,50000.0,0.894,10+ years,16.25,0,RENT,0
15000,0.1273,debt_consolidation,B,45000.0,0.136,9 years,6.99,0,RENT,0
10000,0.2235,credit_card,D,55000.0,0.325,2 years,28.95,0,RENT,0
12000,0.2872,other,F,70000.0,0.307,< 1 year,8.71,0,MORTGAGE,0
12000,0.0667,debt_consolidation,A,80000.0,0.09,1 year,17.28,0,RENT,0
4000,0.0721,debt_consolidation,A,70000.0,0.47,4 years,25.12,0,RENT,0
5000,0.16140000000000002,debt_consolidation,C,55000.0,0.735,10+ years,14.2,0,MORTGAGE,0
25500,0.0611,credit_card,A,120000.0,0.5529999999999999,,27.34,0,MORTGAGE,0
40000,0.1273,home_improvement,B,170000.0,0.49200000000000005,4 years,14.65,0,MORTGAGE,0
10800,0.19920000000000002,credit_card,D,35300.0,0.629,7 years,21.93,0,RENT,0
12000,0.0611,home_improvement,A,85000.0,0.10800000000000001,10+ years,7.77,0,MORTGAGE,0
5000,0.1106,debt_consolidation,B,30000.0,0.446,5 years,27.0,0,RENT,0
12500,0.1047,credit_card,B,60500.0,0.915,4 years,13.63,0,MORTGAGE,0
14000,0.19920000000000002,debt_consolidation,D,35000.0,0.6509999999999999,6 years,5.32,0,RENT,0
20000,0.2727,debt_consolidation,E,53000.0,0.124,1 year,31.14,0,MORTGAGE,0
12000,0.1047,debt_consolidation,B,62000.0,0.34299999999999997,10+ years,18.25,0,MORTGAGE,0
24000,0.1502,credit_card,C,95000.0,0.978,2 years,23.46,7,MORTGAGE,0
12000,0.0683,credit_card,A,55000.0,0.594,10+ years,11.83,0,MORTGAGE,0
35000,0.1691,major_purchase,C,85000.0,0.24600000000000002,1 year,0.42,0,RENT,0
6500,0.08460000000000001,home_improvement,A,45000.0,0.161,10+ years,35.55,0,RENT,0
20000,0.0667,home_improvement,A,170000.0,0.152,10+ years,13.99,0,MORTGAGE,0
8000,0.0721,debt_consolidation,A,30000.0,0.36,10+ years,21.72,0,OWN,0
10000,0.19920000000000002,debt_consolidation,D,51116.0,0.33399999999999996,4 years,7.89,0,RENT,0
29500,0.19920000000000002,small_business,D,155000.0,0.171,1 year,9.51,0,RENT,0
12500,0.1155,debt_consolidation,B,70000.0,0.18899999999999997,2 years,8.16,0,RENT,0
16000,0.08460000000000001,credit_card,A,78000.0,0.392,4 years,15.72,0,RENT,0
10000,0.1894,debt_consolidation,D,31200.0,0.607,1 year,0.96,0,RENT,0
40000,0.1106,debt_consolidation,B,290000.0,0.364,10+ years,13.51,0,OWN,0
12500,0.0611,debt_consolidation,A,108000.0,0.094,< 1 year,7.3,0,MORTGAGE,0
30000,0.1155,debt_consolidation,B,70000.0,0.622,1 year,29.45,0,RENT,0
4800,0.1273,other,B,33000.0,0.846,6 years,28.29,0,RENT,0
15000,0.1106,credit_card,B,42000.0,0.649,< 1 year,13.69,0,OWN,0
10000,0.0611,debt_consolidation,A,41000.0,0.7559999999999999,10+ years,16.77,0,RENT,0
25000,0.2235,credit_card,D,52000.0,0.491,2 years,35.75,0,RENT,0
6000,0.1502,house,C,130000.0,0.555,10+ years,19.36,1,RENT,0
30000,0.1447,debt_consolidation,C,74000.0,0.718,9 years,23.35,1,RENT,0
11200,0.1155,home_improvement,B,120000.0,0.434,10+ years,18.59,0,MORTGAGE,0
40000,0.0667,debt_consolidation,A,204000.0,0.469,10+ years,15.43,0,MORTGAGE,0
30000,0.0611,credit_card,A,125000.0,0.41700000000000004,10+ years,11.01,0,RENT,0
35000,0.19920000000000002,debt_consolidation,D,120000.0,0.845,10+ years,10.77,1,MORTGAGE,1
30000,0.1273,major_purchase,B,100000.0,0.23399999999999999,5 years,18.94,0,RENT,0
25500,0.0667,debt_consolidation,A,108000.0,0.507,10+ years,11.9,0,MORTGAGE,0
20000,0.0611,credit_card,A,40000.0,0.35100000000000003,10+ years,19.92,0,MORTGAGE,0
21900,0.053099999999999994,credit_card,A,100000.0,0.05,,17.2,0,MORTGAGE,0
25000,0.1008,credit_card,B,95000.0,0.8190000000000001,10+ years,15.46,1,RENT,0
17000,0.1356,debt_consolidation,C,130000.0,0.10400000000000001,10+ years,13.66,0,RENT,0
3000,0.1356,debt_consolidation,C,120000.0,0.109,< 1 year,12.15,0,RENT,0
3600,0.1008,debt_consolidation,B,98000.0,0.401,3 years,18.09,0,RENT,0
19200,0.1008,debt_consolidation,B,58000.0,0.40700000000000003,9 years,26.07,0,OWN,0
11000,0.1155,debt_consolidation,B,30500.0,0.37200000000000005,10+ years,33.18,0,RENT,0
15000,0.23399999999999999,debt_consolidation,E,103000.0,0.444,,12.27,3,RENT,0
13000,0.1047,debt_consolidation,B,130000.0,0.086,10+ years,8.02,0,RENT,0
25000,0.1155,other,B,103970.0,0.727,10+ years,8.6,0,OWN,0
9000,0.0784,credit_card,A,45000.0,0.337,3 years,11.65,0,RENT,0
10000,0.1797,debt_consolidation,D,38000.0,0.7829999999999999,3 years,22.36,0,RENT,0
21000,0.1106,home_improvement,B,242499.0,0.604,4 years,17.51,0,MORTGAGE,0
12000,0.0667,debt_consolidation,A,51000.0,0.035,6 years,21.58,0,MORTGAGE,0
16000,0.16140000000000002,debt_consolidation,C,45000.0,0.856,10+ years,8.0,0,RENT,0
5000,0.1056,house,B,70000.0,0.336,10+ years,1.03,0,MORTGAGE,0
10000,0.1691,major_purchase,C,45000.0,0.209,2 years,12.21,0,RENT,0
35000,0.0611,credit_card,A,160000.0,0.344,,22.82,1,RENT,0
10000,0.1106,credit_card,B,35000.0,0.7040000000000001,7 years,27.13,0,MORTGAGE,0
10000,0.0667,home_improvement,A,90000.0,0.001,7 years,7.72,0,MORTGAGE,0
10000,0.1447,debt_consolidation,C,112000.0,0.5379999999999999,10+ years,8.86,3,MORTGAGE,0
24000,0.1273,debt_consolidation,B,43000.0,0.153,8 years,29.31,0,RENT,0
10400,0.1447,credit_card,C,160000.0,0.6659999999999999,1 year,20.93,0,MORTGAGE,0
40000,0.1008,credit_card,B,93447.0,0.488,10+ years,21.2,0,RENT,0
29125,0.1273,car,B,160000.0,0.28600000000000003,10+ years,11.24,0,MORTGAGE,0
40000,0.1106,house,B,80000.0,0.41200000000000003,4 years,23.91,0,MORTGAGE,0
8500,0.19920000000000002,debt_consolidation,D,87000.0,0.7140000000000001,5 years,22.66,1,RENT,0
11000,0.1273,credit_card,B,70000.0,0.623,10+ years,18.14,1,MORTGAGE,0
14300,0.0784,debt_consolidation,A,64993.0,0.34600000000000003,5 years,7.85,0,RENT,0
5000,0.08460000000000001,debt_consolidation,A,102000.0,0.248,2 years,19.07,0,RENT,0
24000,0.1447,debt_consolidation,C,89000.0,0.616,6 years,31.11,0,MORTGAGE,0
40000,0.0667,credit_card,A,250000.0,0.168,10+ years,19.46,0,RENT,0
8000,0.1047,debt_consolidation,B,50000.0,0.36200000000000004,6 years,28.56,1,RENT,0
17500,0.0721,credit_card,A,90000.0,0.23600000000000002,2 years,6.68,0,RENT,0
30000,0.16140000000000002,home_improvement,C,235000.0,0.35100000000000003,10+ years,21.48,1,MORTGAGE,0
30000,0.1797,debt_consolidation,D,102000.0,0.8170000000000001,2 years,12.34,0,RENT,0
40000,0.16140000000000002,debt_consolidation,C,130000.0,0.315,4 years,10.55,0,MORTGAGE,0
3300,0.1894,credit_card,D,65000.0,0.429,7 years,24.08,0,OWN,0
30000,0.1047,credit_card,B,130000.0,0.289,10+ years,28.54,0,MORTGAGE,0
15000,0.1502,debt_consolidation,C,35000.0,0.74,10+ years,27.95,0,OWN,0
2400,0.1502,other,C,25000.0,0.248,,29.13,0,OWN,0
5000,0.0667,debt_consolidation,A,70000.0,0.06,5 years,14.45,0,MORTGAGE,0
5000,0.1155,other,B,48000.0,0.0,10+ years,5.45,1,MORTGAGE,0
7000,0.16140000000000002,home_improvement,C,100000.0,0.315,10+ years,5.71,0,MORTGAGE,0
40000,0.1273,debt_consolidation,B,68479.0,0.067,10+ years,12.79,0,RENT,1
3000,0.2235,debt_consolidation,D,32000.0,0.447,3 years,25.99,1,RENT,0
21000,0.0611,credit_card,A,54000.0,0.546,1 year,11.73,0,RENT,0
1000,0.23399999999999999,other,E,68480.0,0.26899999999999996,2 years,16.77,0,RENT,0
35000,0.1894,debt_consolidation,D,200000.0,0.56,10+ years,21.05,0,OWN,0
10000,0.1047,debt_consolidation,B,25000.0,0.21600000000000003,2 years,19.44,0,RENT,0
12000,0.1502,debt_consolidation,C,65000.0,0.544,10+ years,27.16,1,OWN,0
5000,0.0784,credit_card,A,100700.0,0.136,2 years,15.89,0,MORTGAGE,0
10000,0.1942,debt_consolidation,D,80000.0,0.6729999999999999,10+ years,19.22,0,RENT,0
25500,0.1008,debt_consolidation,B,64000.0,0.629,10+ years,31.48,0,MORTGAGE,0
12000,0.1155,debt_consolidation,B,75000.0,0.267,< 1 year,16.78,1,ANY,0
20000,0.2631,debt_consolidation,E,62000.0,0.24,10+ years,37.19,0,MORTGAGE,0
24000,0.1447,debt_consolidation,C,85000.0,0.34700000000000003,10+ years,34.09,0,MORTGAGE,0
17900,0.1047,debt_consolidation,B,33300.0,0.588,10+ years,22.52,1,RENT,0
20000,0.1447,debt_consolidation,C,75000.0,0.285,9 years,22.42,0,MORTGAGE,0
25000,0.1894,credit_card,D,45000.0,0.759,10+ years,22.11,0,RENT,0
6000,0.0667,debt_consolidation,A,85000.0,0.162,,13.5,0,MORTGAGE,0
20000,0.1691,debt_consolidation,C,83000.0,0.848,1 year,6.41,2,MORTGAGE,0
40000,0.1356,credit_card,C,115000.0,0.563,7 years,22.92,0,RENT,0
15000,0.1356,debt_consolidation,C,83000.0,0.5870000000000001,10+ years,17.08,0,MORTGAGE,0
8000,0.0784,debt_consolidation,A,110000.0,0.39799999999999996,3 years,21.51,0,MORTGAGE,0
14000,0.1502,credit_card,C,87000.0,0.364,2 years,15.82,0,OWN,0
6000,0.1894,debt_consolidation,D,37000.0,0.546,10+ years,21.21,1,OWN,0
23000,0.1106,debt_consolidation,B,52000.0,0.7559999999999999,,9.99,0,MORTGAGE,0
2000,0.1502,debt_consolidation,C,55060.0,0.483,2 years,23.11,1,MORTGAGE,0
3000,0.08460000000000001,credit_card,A,70000.0,0.354,10+ years,14.71,0,MORTGAGE,0
20000,0.0721,credit_card,A,97200.0,0.33,1 year,15.21,0,RENT,0
35000,0.0611,debt_consolidation,A,63096.0,0.48100000000000004,,25.43,0,MORTGAGE,0
6000,0.1502,credit_card,C,40000.0,0.35700000000000004,10+ years,19.61,5,RENT,0
3000,0.0784,debt_consolidation,A,30000.0,0.774,< 1 year,5.4,0,RENT,0
25000,0.1155,car,B,98000.0,0.835,10+ years,6.25,0,MORTGAGE,0
10000,0.1447,credit_card,C,56000.0,0.502,< 1 year,22.95,0,MORTGAGE,0
3000,0.2089,medical,D,94000.0,0.7240000000000001,10+ years,29.03,0,MORTGAGE,0
12000,0.1008,credit_card,B,95000.0,0.27899999999999997,10+ years,17.58,0,MORTGAGE,0
14000,0.1273,house,B,60000.0,0.07,3 years,10.41,1,MORTGAGE,0
12000,0.0611,credit_card,A,37000.0,0.276,7 years,18.78,0,MORTGAGE,0
16000,0.0784,debt_consolidation,A,75000.0,0.33299999999999996,3 years,21.66,0,RENT,0
7000,0.0784,debt_consolidation,A,70000.0,0.42,10+ years,15.81,0,OWN,0
14000,0.0611,debt_consolidation,A,120000.0,0.644,1 year,10.31,0,RENT,0
20000,0.1894,debt_consolidation,D,48078.0,0.97,,27.91,0,MORTGAGE,0
2600,0.0667,car,A,20000.0,0.175,2 years,14.11,0,RENT,0
30000,0.2727,other,E,50000.0,0.638,10+ years,15.31,0,RENT,0
12000,0.0784,debt_consolidation,A,39000.0,0.542,5 years,24.92,0,RENT,0
35000,0.1007,credit_card,B,500000.0,1.005,10+ years,8.12,0,MORTGAGE,0
3200,0.1106,credit_card,B,55000.0,0.645,1 year,4.8,0,RENT,0
5000,0.0667,home_improvement,A,80000.0,0.142,10+ years,3.24,0,MORTGAGE,0
25000,0.1008,debt_consolidation,B,70000.0,0.32799999999999996,,16.75,1,RENT,0
4000,0.0667,debt_consolidation,A,21000.0,0.109,< 1 year,26.8,0,RENT,0
30000,0.2235,debt_consolidation,D,80000.0,0.17600000000000002,2 years,21.66,0,MORTGAGE,0
12500,0.1155,credit_card,B,120000.0,0.434,9 years,20.03,0,OWN,0
7000,0.0611,debt_consolidation,A,44000.0,0.405,10+ years,5.95,0,RENT,0
35000,0.1273,credit_card,B,150000.0,0.414,10+ years,22.98,0,MORTGAGE,0
20000,0.0784,debt_consolidation,A,62400.0,0.373,3 years,33.1,0,MORTGAGE,0
1250,0.1008,other,B,110000.0,0.415,10+ years,10.81,0,MORTGAGE,0
14400,0.1106,credit_card,B,65000.0,0.912,3 years,5.78,0,RENT,0
8800,0.1155,credit_card,B,59762.0,0.598,10+ years,23.69,0,RENT,0
15000,0.1691,debt_consolidation,C,63440.0,0.293,3 years,9.0,1,RENT,0
18000,0.0611,debt_consolidation,A,113000.0,0.6920000000000001,,8.93,0,OWN,0
10000,0.0611,credit_card,A,70000.0,0.775,10+ years,33.82,0,RENT,0
6250,0.0611,car,A,81000.0,0.172,10+ years,19.85,0,MORTGAGE,0
25000,0.0611,debt_consolidation,A,90000.0,0.5820000000000001,10+ years,9.65,0,RENT,0
8100,0.1502,credit_card,C,69000.0,0.518,2 years,12.99,3,RENT,0
20000,0.1106,home_improvement,B,86000.0,0.055999999999999994,< 1 year,27.38,0,MORTGAGE,0
32000,0.08460000000000001,credit_card,A,70000.0,0.604,5 years,16.58,0,MORTGAGE,0
1500,0.1273,other,B,29400.0,0.026000000000000002,7 years,16.04,0,RENT,0
5000,0.1797,debt_consolidation,D,100000.0,0.273,< 1 year,16.51,0,RENT,0
7800,0.1894,debt_consolidation,D,32000.0,0.282,< 1 year,12.87,1,RENT,0
6000,0.1008,debt_consolidation,B,76400.0,0.34299999999999997,3 years,32.45,0,RENT,0
40000,0.1008,debt_consolidation,B,150000.0,0.48,10+ years,22.5,1,MORTGAGE,0
10000,0.1106,credit_card,B,70000.0,0.565,4 years,3.93,0,RENT,0
11500,0.1047,debt_consolidation,B,79700.0,,2 years,33.98,0,RENT,0
20400,0.1008,debt_consolidation,B,70000.0,0.01,< 1 year,15.19,1,MORTGAGE,0
19000,0.1106,credit_card,B,65000.0,0.20800000000000002,3 years,28.64,0,RENT,0
8000,0.1047,debt_consolidation,B,42000.0,0.529,4 years,21.71,0,RENT,0
5000,0.0784,debt_consolidation,A,99000.0,0.272,10+ years,3.08,0,RENT,0
10000,0.0784,credit_card,A,108000.0,0.156,,20.9,0,OWN,0
4500,0.0667,credit_card,A,50000.0,0.254,6 years,23.38,0,RENT,0
40000,0.0611,debt_consolidation,A,140000.0,0.696,2 years,21.77,0,RENT,0
10000,0.1273,credit_card,B,60000.0,0.531,3 years,25.36,0,RENT,0
28000,0.2235,debt_consolidation,D,65000.0,0.121,10+ years,24.35,0,RENT,0
9000,0.1447,debt_consolidation,C,78393.0,0.74,10+ years,7.85,0,RENT,0
30000,0.1356,credit_card,C,82000.0,0.517,< 1 year,30.16,0,MORTGAGE,0
15000,0.1356,debt_consolidation,C,160000.0,0.542,10+ years,3.98,0,RENT,0
20000,0.08460000000000001,debt_consolidation,A,64320.0,0.425,,7.74,0,MORTGAGE,0
35000,0.1797,debt_consolidation,D,155000.0,0.605,10+ years,9.53,0,RENT,0
25000,0.0784,credit_card,A,65200.0,0.89,5 years,17.1,0,RENT,0
13000,0.0611,debt_consolidation,A,59000.0,0.23,8 years,12.75,0,MORTGAGE,0
4500,0.0611,credit_card,A,76500.0,0.24,10+ years,8.94,0,MORTGAGE,0
6000,0.2631,debt_consolidation,E,160000.0,1.0,5 years,19.51,0,RENT,0
35000,0.1106,credit_card,B,78000.0,0.7709999999999999,10+ years,35.67,0,RENT,0
9600,0.0611,credit_card,A,50000.0,0.153,3 years,17.28,0,MORTGAGE,0
15000,0.1894,debt_consolidation,D,90200.0,0.521,5 years,11.04,0,RENT,0
10000,0.1155,debt_consolidation,B,140000.0,0.7929999999999999,10+ years,24.38,0,RENT,0
23000,0.1106,credit_card,B,60000.0,0.948,3 years,29.74,0,RENT,0
34200,0.1047,debt_consolidation,B,210000.0,0.5,4 years,15.67,0,RENT,0
7000,0.1273,other,B,63000.0,0.39399999999999996,3 years,15.56,0,RENT,0
3000,0.1356,major_purchase,C,29460.0,0.064,,11.57,0,RENT,0
12000,0.2039,credit_card,D,46000.0,0.335,2 years,19.54,0,RENT,0
20000,0.2089,debt_consolidation,D,55000.0,0.603,10+ years,23.24,0,MORTGAGE,0
9000,0.1008,debt_consolidation,B,82000.0,0.513,2 years,14.46,0,RENT,0
13000,0.1106,credit_card,B,35000.0,0.8690000000000001,4 years,13.75,0,RENT,0
15000,0.0721,home_improvement,A,85000.0,0.049,10+ years,23.61,0,RENT,0
10000,0.23399999999999999,other,E,121500.0,0.384,5 years,13.35,0,RENT,0
14000,0.16140000000000002,debt_consolidation,C,42000.0,0.247,< 1 year,26.4,0,MORTGAGE,0
40000,0.1797,debt_consolidation,D,129000.0,0.812,10+ years,9.9,1,MORTGAGE,0
40000,0.0611,debt_consolidation,A,125000.0,0.04,7 years,14.49,0,MORTGAGE,0
15000,0.1047,debt_consolidation,B,50000.0,0.616,10+ years,25.68,0,MORTGAGE,0
10000,0.1894,credit_card,D,18000.0,0.255,,15.33,0,MORTGAGE,0
10000,0.0721,credit_card,A,110000.0,0.57,2 years,18.81,0,RENT,0
10000,0.1105,debt_consolidation,B,110000.0,0.504,10+ years,12.02,0,MORTGAGE,0
4000,0.1155,credit_card,B,136000.0,0.594,8 years,2.71,0,RENT,0
12600,0.2872,debt_consolidation,F,73000.0,0.752,4 years,30.74,1,MORTGAGE,0
10000,0.1691,debt_consolidation,C,65000.0,0.63,10+ years,10.03,0,RENT,0
25000,0.1273,debt_consolidation,B,500000.0,0.521,10+ years,5.75,0,MORTGAGE,0
16000,0.1447,debt_consolidation,C,55000.0,0.22399999999999998,10+ years,21.73,0,RENT,0
12000,0.1106,credit_card,B,45000.0,0.879,5 years,25.76,0,RENT,0
10000,0.0611,debt_consolidation,A,90000.0,0.23199999999999998,< 1 year,8.99,0,RENT,0
12000,0.08460000000000001,debt_consolidation,A,48912.0,0.287,,31.31,1,MORTGAGE,0
6000,0.1008,debt_consolidation,B,40000.0,0.214,10+ years,16.2,0,RENT,0
7000,0.1105,debt_consolidation,B,38000.0,0.451,5 years,15.54,0,RENT,0
18000,0.0784,debt_consolidation,A,98000.0,0.237,10+ years,14.93,0,MORTGAGE,0
7000,0.1155,debt_consolidation,B,32000.0,0.0,2 years,17.89,0,OWN,0
20000,0.1047,debt_consolidation,B,75000.0,0.617,3 years,22.1,0,MORTGAGE,0
22000,0.0611,credit_card,A,45179.0,0.38299999999999995,1 year,13.66,0,MORTGAGE,0
8400,0.1894,debt_consolidation,D,60000.0,0.444,< 1 year,22.02,0,RENT,0
12500,0.1047,debt_consolidation,B,50000.0,0.10300000000000001,2 years,9.65,0,RENT,0
18050,0.2235,debt_consolidation,D,60000.0,0.8,10+ years,25.56,0,MORTGAGE,1
20000,0.1447,debt_consolidation,C,240000.0,0.8859999999999999,10+ years,21.52,0,MORTGAGE,0
10000,0.0611,debt_consolidation,A,65000.0,0.096,10+ years,19.63,0,MORTGAGE,0
10000,0.1797,other,D,57405.0,0.795,7 years,28.66,0,OWN,0
1500,0.0667,debt_consolidation,A,24000.0,0.1,,11.75,0,RENT,0
30000,0.23399999999999999,credit_card,E,105000.0,0.8590000000000001,,24.8,0,MORTGAGE,0
4000,0.0784,debt_consolidation,A,109200.0,0.213,1 year,27.88,0,MORTGAGE,0
3000,0.08460000000000001,credit_card,A,10500.0,0.128,,10.63,0,RENT,0
20000,0.2534,debt_consolidation,E,115000.0,0.7879999999999999,,21.72,0,OWN,0
25000,0.2727,debt_consolidation,E,180000.0,0.97,10+ years,14.03,0,MORTGAGE,0
30000,0.1797,debt_consolidation,D,62000.0,0.396,5 years,23.81,0,MORTGAGE,0
30000,0.2969,debt_consolidation,F,102970.0,0.825,3 years,34.83,0,RENT,0
14800,0.2235,home_improvement,D,110000.0,0.4,10+ years,27.23,1,MORTGAGE,0
25000,0.0784,credit_card,A,78500.0,0.574,3 years,12.26,0,RENT,0
9000,0.1106,debt_consolidation,B,55000.0,0.257,< 1 year,23.37,0,OWN,0
15000,0.0667,credit_card,A,40000.0,0.17300000000000001,2 years,24.06,0,RENT,0
14000,0.1155,home_improvement,B,183000.0,0.7140000000000001,10+ years,8.72,0,MORTGAGE,0
6000,0.1008,other,B,65000.0,0.614,10+ years,9.1,0,MORTGAGE,0
15000,0.1356,home_improvement,C,115000.0,0.009000000000000001,4 years,11.42,1,MORTGAGE,0
2500,0.1356,other,C,36000.0,0.105,10+ years,5.81,0,RENT,0
15000,0.0784,debt_consolidation,A,47768.0,0.605,5 years,24.07,0,RENT,0
10600,0.1447,credit_card,C,80000.0,0.526,2 years,16.22,0,RENT,0
5000,0.1797,other,D,29500.0,0.615,3 years,5.74,0,RENT,0
5000,0.0784,credit_card,A,75000.0,0.415,1 year,7.98,0,RENT,0
16000,0.1356,debt_consolidation,C,37451.0,0.08199999999999999,,33.78,0,OWN,0
20000,0.1894,debt_consolidation,D,58000.0,0.456,1 year,17.07,0,RENT,0
8000,0.2727,other,E,45000.0,0.42200000000000004,3 years,22.53,1,RENT,0
20000,0.0611,credit_card,A,136500.0,0.374,< 1 year,6.55,0,MORTGAGE,0
15000,0.0784,debt_consolidation,A,35000.0,0.019,10+ years,3.5,0,MORTGAGE,0
